Tehama County, California, Precipitation
Units: Inches
Missing: -99
Date,Value
201001,11.19
201002,6.04
201003,3.14
201004,5.88
201005,1.89
201006,0.20
201007,0.03
201008,0.09
201009,0.34
201010,4.69
201011,3.51
201012,9.50
201101,1.79
201102,4.67
201103,9.91
201104,1.44
201105,3.14
201106,2.00
201107,0.02
201108,0.00
201109,0.09
201110,2.79
201111,3.46
201112,0.27
201201,6.17
201202,2.26
201203,9.03
201204,3.73
201205,0.36
201206,0.49
201207,0.01
201208,0.01
201209,0.00
201210,1.34
201211,7.86
201212,11.83
201301,1.37
201302,0.68
201303,2.22
201304,1.37
201305,0.85
201306,1.17
201307,0.04
201308,0.04
201309,1.11
201310,0.27
201311,1.92
201312,0.38
201401,0.50
201402,8.55
201403,7.79
201404,1.30
201405,0.51
201406,0.04
201407,0.08
201408,0.40
201409,1.65
201410,2.05
201411,4.28
201412,15.19
201501,0.25
201502,4.29
201503,1.04
201504,1.76
201505,0.61
201506,0.33
201507,0.18
201508,0.04
201509,0.40
201510,0.62
201511,2.64
201512,7.40
201601,12.23
201602,1.60
201603,9.80
201604,2.07
201605,1.47
201606,1.21
201607,0.01
201608,0.00
201609,0.02
201610,7.15
201611,5.10
201612,7.33
