Floyd County, Indiana, Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Date,Value
201001,28.0
201002,28.6
201003,46.4
201004,59.8
201005,67.5
201006,78.0
201007,79.2
201008,78.8
201009,71.4
201010,59.0
201011,46.6
201012,28.4
201101,28.4
201102,38.2
201103,46.9
201104,58.9
201105,64.7
201106,74.6
201107,80.6
201108,76.0
201109,65.9
201110,55.3
201111,49.7
201112,40.4
201201,37.1
201202,40.0
201203,57.4
201204,57.0
201205,70.4
201206,73.4
201207,81.5
201208,74.9
201209,67.0
201210,54.5
201211,42.7
201212,41.8
201301,35.0
201302,34.9
201303,38.3
201304,55.2
201305,66.0
201306,73.1
201307,73.8
201308,74.4
201309,69.4
201310,56.1
201311,42.2
201312,35.7
201401,25.8
201402,30.1
201403,40.8
201404,57.6
201405,66.8
201406,75.4
201407,72.5
201408,75.0
201409,67.7
201410,56.7
201411,39.2
201412,38.2
201501,30.9
201502,25.0
201503,43.4
201504,57.2
201505,67.7
201506,74.4
201507,76.3
201508,73.0
201509,70.7
201510,58.1
201511,49.9
201512,47.1
201601,31.6
201602,37.7
201603,51.2
201604,56.6
201605,63.2
201606,75.5
201607,77.7
201608,77.9
201609,72.3
201610,63.0
201611,49.7
201612,35.4
